"","species","site","era","nest1","nest2","size1mm","habitat","tideHTm","lat","long"
"1425","Chlorostoma funebralis","Wara.D","past",NA,NA,21.7,NA,1.14132368474869,NA,NA
"1426","Chlorostoma funebralis","Wara.D","past",NA,NA,19,NA,1.14132368474869,NA,NA
"1427","Chlorostoma funebralis","Wara.D","past",NA,NA,20.6,NA,1.14132368474869,NA,NA
"1428","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1429","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1430","Chlorostoma funebralis","Wara.D","past",NA,NA,20.7,NA,1.14132368474869,NA,NA
"1431","Chlorostoma funebralis","Wara.D","past",NA,NA,20.2,NA,1.14132368474869,NA,NA
"1432","Chlorostoma funebralis","Wara.D","past",NA,NA,21.1,NA,1.14132368474869,NA,NA
"1433","Chlorostoma funebralis","Wara.D","past",NA,NA,21.7,NA,1.14132368474869,NA,NA
"1434","Chlorostoma funebralis","Wara.D","past",NA,NA,18.6,NA,1.14132368474869,NA,NA
"1435","Chlorostoma funebralis","Wara.D","past",NA,NA,18.8,NA,1.14132368474869,NA,NA
"1436","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1437","Chlorostoma funebralis","Wara.D","past",NA,NA,19.2,NA,1.14132368474869,NA,NA
"1438","Chlorostoma funebralis","Wara.D","past",NA,NA,21,NA,1.14132368474869,NA,NA
"1439","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1440","Chlorostoma funebralis","Wara.D","past",NA,NA,19.7,NA,1.14132368474869,NA,NA
"1441","Chlorostoma funebralis","Wara.D","past",NA,NA,20.6,NA,1.14132368474869,NA,NA
"1442","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1443","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1444","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1445","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1446","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1447","Chlorostoma funebralis","Wara.D","past",NA,NA,18.2,NA,1.14132368474869,NA,NA
"1448","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1449","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1450","Chlorostoma funebralis","Wara.D","past",NA,NA,19.9,NA,1.14132368474869,NA,NA
"1451","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1452","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1453","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1454","Chlorostoma funebralis","Wara.D","past",NA,NA,18,NA,1.14132368474869,NA,NA
"1455","Chlorostoma funebralis","Wara.D","past",NA,NA,18.7,NA,1.14132368474869,NA,NA
"1456","Chlorostoma funebralis","Wara.D","past",NA,NA,21.9,NA,1.14132368474869,NA,NA
"1457","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1458","Chlorostoma funebralis","Wara.D","past",NA,NA,19.8,NA,1.14132368474869,NA,NA
"1459","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1460","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1461","Chlorostoma funebralis","Wara.D","past",NA,NA,19.3,NA,1.14132368474869,NA,NA
"1462","Chlorostoma funebralis","Wara.D","past",NA,NA,19,NA,1.14132368474869,NA,NA
"1463","Chlorostoma funebralis","Wara.D","past",NA,NA,20.6,NA,1.14132368474869,NA,NA
"1464","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1465","Chlorostoma funebralis","Wara.D","past",NA,NA,19.5,NA,1.14132368474869,NA,NA
"1466","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1467","Chlorostoma funebralis","Wara.D","past",NA,NA,20.4,NA,1.14132368474869,NA,NA
"1468","Chlorostoma funebralis","Wara.D","past",NA,NA,19.6,NA,1.14132368474869,NA,NA
"1469","Chlorostoma funebralis","Wara.D","past",NA,NA,21.6,NA,1.14132368474869,NA,NA
"1470","Chlorostoma funebralis","Wara.D","past",NA,NA,21.5,NA,1.14132368474869,NA,NA
"1471","Chlorostoma funebralis","Wara.D","past",NA,NA,21.8,NA,1.14132368474869,NA,NA
"1472","Chlorostoma funebralis","Wara.D","past",NA,NA,21.5,NA,1.14132368474869,NA,NA
"1473","Chlorostoma funebralis","Wara.D","past",NA,NA,21.8,NA,1.14132368474869,NA,NA
"1474","Chlorostoma funebralis","Wara.D","past",NA,NA,23.4,NA,1.14132368474869,NA,NA
"1475","Chlorostoma funebralis","Wara.D","past",NA,NA,20.5,NA,1.14132368474869,NA,NA
"1476","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1477","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1478","Chlorostoma funebralis","Wara.D","past",NA,NA,23.4,NA,1.14132368474869,NA,NA
"1479","Chlorostoma funebralis","Wara.D","past",NA,NA,23.2,NA,1.14132368474869,NA,NA
"1480","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1481","Chlorostoma funebralis","Wara.D","past",NA,NA,21.2,NA,1.14132368474869,NA,NA
"1482","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1483","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1484","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1485","Chlorostoma funebralis","Wara.D","past",NA,NA,21.8,NA,1.14132368474869,NA,NA
"1486","Chlorostoma funebralis","Wara.D","past",NA,NA,20.1,NA,1.14132368474869,NA,NA
"1487","Chlorostoma funebralis","Wara.D","past",NA,NA,22.3,NA,1.14132368474869,NA,NA
"1488","Chlorostoma funebralis","Wara.D","past",NA,NA,22.4,NA,1.14132368474869,NA,NA
"1489","Chlorostoma funebralis","Wara.D","past",NA,NA,23.9,NA,1.14132368474869,NA,NA
"1490","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1491","Chlorostoma funebralis","Wara.D","past",NA,NA,22.5,NA,1.14132368474869,NA,NA
"1492","Chlorostoma funebralis","Wara.D","past",NA,NA,24,NA,1.14132368474869,NA,NA
"1493","Chlorostoma funebralis","Wara.D","past",NA,NA,22.3,NA,1.14132368474869,NA,NA
"1494","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1495","Chlorostoma funebralis","Wara.D","past",NA,NA,22.7,NA,1.14132368474869,NA,NA
"1496","Chlorostoma funebralis","Wara.D","past",NA,NA,24,NA,1.14132368474869,NA,NA
"1497","Chlorostoma funebralis","Wara.D","past",NA,NA,21.7,NA,1.14132368474869,NA,NA
"1498","Chlorostoma funebralis","Wara.D","past",NA,NA,20.3,NA,1.14132368474869,NA,NA
"1499","Chlorostoma funebralis","Wara.D","past",NA,NA,21.8,NA,1.14132368474869,NA,NA
"1500","Chlorostoma funebralis","Wara.D","past",NA,NA,22.3,NA,1.14132368474869,NA,NA
"1501","Chlorostoma funebralis","Wara.D","past",NA,NA,23.1,NA,1.14132368474869,NA,NA
"1502","Chlorostoma funebralis","Wara.D","past",NA,NA,22.4,NA,1.14132368474869,NA,NA
"1503","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1504","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1505","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1506","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1507","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1508","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1509","Chlorostoma funebralis","Wara.D","past",NA,NA,21.6,NA,1.14132368474869,NA,NA
"1510","Chlorostoma funebralis","Wara.D","past",NA,NA,21.7,NA,1.14132368474869,NA,NA
"1511","Chlorostoma funebralis","Wara.D","past",NA,NA,20.9,NA,1.14132368474869,NA,NA
"1512","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1513","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1514","Chlorostoma funebralis","Wara.D","past",NA,NA,22.5,NA,1.14132368474869,NA,NA
"1515","Chlorostoma funebralis","Wara.D","past",NA,NA,21.9,NA,1.14132368474869,NA,NA
"1516","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1517","Chlorostoma funebralis","Wara.D","past",NA,NA,21.2,NA,1.14132368474869,NA,NA
"1518","Chlorostoma funebralis","Wara.D","past",NA,NA,23.1,NA,1.14132368474869,NA,NA
"1519","Chlorostoma funebralis","Wara.D","past",NA,NA,22.4,NA,1.14132368474869,NA,NA
"1520","Chlorostoma funebralis","Wara.D","past",NA,NA,21,NA,1.14132368474869,NA,NA
"1521","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1522","Chlorostoma funebralis","Wara.D","past",NA,NA,23.3,NA,1.14132368474869,NA,NA
"1523","Chlorostoma funebralis","Wara.D","past",NA,NA,22.9,NA,1.14132368474869,NA,NA
"1524","Chlorostoma funebralis","Wara.D","past",NA,NA,23.7,NA,1.14132368474869,NA,NA
"1525","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1526","Chlorostoma funebralis","Wara.D","past",NA,NA,22.2,NA,1.14132368474869,NA,NA
"1527","Chlorostoma funebralis","Wara.D","past",NA,NA,22.7,NA,1.14132368474869,NA,NA
"1528","Chlorostoma funebralis","Wara.D","past",NA,NA,22.1,NA,1.14132368474869,NA,NA
"1529","Chlorostoma funebralis","Wara.D","past",NA,NA,22.7,NA,1.14132368474869,NA,NA
"1530","Chlorostoma funebralis","Wara.D","past",NA,NA,23.3,NA,1.14132368474869,NA,NA
"1531","Chlorostoma funebralis","Wara.D","past",NA,NA,21.4,NA,1.14132368474869,NA,NA
"1532","Chlorostoma funebralis","Wara.D","past",NA,NA,21.9,NA,1.14132368474869,NA,NA
"1533","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1534","Chlorostoma funebralis","Wara.D","past",NA,NA,20.8,NA,1.14132368474869,NA,NA
"1535","Chlorostoma funebralis","Wara.D","past",NA,NA,21.8,NA,1.14132368474869,NA,NA
"1536","Chlorostoma funebralis","Wara.D","past",NA,NA,21.1,NA,1.14132368474869,NA,NA
"1537","Chlorostoma funebralis","Wara.D","past",NA,NA,20,NA,1.14132368474869,NA,NA
"1538","Chlorostoma funebralis","Wara.D","past",NA,NA,20.4,NA,1.14132368474869,NA,NA
"1539","Chlorostoma funebralis","Wara.D","past",NA,NA,21,NA,1.14132368474869,NA,NA
"1540","Chlorostoma funebralis","Wara.D","past",NA,NA,22.3,NA,1.14132368474869,NA,NA
"1541","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1542","Chlorostoma funebralis","Wara.D","past",NA,NA,22.1,NA,1.14132368474869,NA,NA
"1543","Chlorostoma funebralis","Wara.D","past",NA,NA,25.4,NA,1.14132368474869,NA,NA
"1544","Chlorostoma funebralis","Wara.D","past",NA,NA,24.3,NA,1.14132368474869,NA,NA
"1545","Chlorostoma funebralis","Wara.D","past",NA,NA,25.1,NA,1.14132368474869,NA,NA
"1546","Chlorostoma funebralis","Wara.D","past",NA,NA,25.4,NA,1.14132368474869,NA,NA
"1547","Chlorostoma funebralis","Wara.D","past",NA,NA,23.7,NA,1.14132368474869,NA,NA
"1548","Chlorostoma funebralis","Wara.D","past",NA,NA,23.9,NA,1.14132368474869,NA,NA
"1549","Chlorostoma funebralis","Wara.D","past",NA,NA,23.9,NA,1.14132368474869,NA,NA
"1550","Chlorostoma funebralis","Wara.D","past",NA,NA,22.1,NA,1.14132368474869,NA,NA
"1551","Chlorostoma funebralis","Wara.D","past",NA,NA,25,NA,1.14132368474869,NA,NA
"1552","Chlorostoma funebralis","Wara.D","past",NA,NA,24.5,NA,1.14132368474869,NA,NA
"1553","Chlorostoma funebralis","Wara.D","past",NA,NA,22.6,NA,1.14132368474869,NA,NA
"1554","Chlorostoma funebralis","Wara.D","past",NA,NA,23,NA,1.14132368474869,NA,NA
"1555","Chlorostoma funebralis","Wara.D","past",NA,NA,22.9,NA,1.14132368474869,NA,NA
"1556","Chlorostoma funebralis","Wara.D","past",NA,NA,24.9,NA,1.14132368474869,NA,NA
"1557","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1558","Chlorostoma funebralis","Wara.D","past",NA,NA,22,NA,1.14132368474869,NA,NA
"1559","Chlorostoma funebralis","Wara.D","past",NA,NA,24,NA,1.14132368474869,NA,NA
"1560","Chlorostoma funebralis","Wara.D","past",NA,NA,23.4,NA,1.14132368474869,NA,NA
"1561","Chlorostoma funebralis","Wara.D","past",NA,NA,24.6,NA,1.14132368474869,NA,NA
"1562","Chlorostoma funebralis","Wara.D","past",NA,NA,23.3,NA,1.14132368474869,NA,NA
"1563","Chlorostoma funebralis","Wara.D","past",NA,NA,24.5,NA,1.14132368474869,NA,NA
"1564","Chlorostoma funebralis","Wara.D","past",NA,NA,23.6,NA,1.14132368474869,NA,NA
"1565","Chlorostoma funebralis","Wara.D","past",NA,NA,22.7,NA,1.14132368474869,NA,NA
"1566","Chlorostoma funebralis","Wara.D","past",NA,NA,23.4,NA,1.14132368474869,NA,NA
"1567","Chlorostoma funebralis","Wara.D","past",NA,NA,23.1,NA,1.14132368474869,NA,NA
"1568","Chlorostoma funebralis","Wara.D","past",NA,NA,25.5,NA,1.14132368474869,NA,NA
"1569","Chlorostoma funebralis","Wara.D","past",NA,NA,24,NA,1.14132368474869,NA,NA
"1570","Chlorostoma funebralis","Wara.D","past",NA,NA,24.1,NA,1.14132368474869,NA,NA
"1571","Chlorostoma funebralis","Wara.D","past",NA,NA,25,NA,1.14132368474869,NA,NA
"1572","Chlorostoma funebralis","Wara.D","past",NA,NA,23.8,NA,1.14132368474869,NA,NA
"1573","Chlorostoma funebralis","Wara.D","past",NA,NA,23.5,NA,1.14132368474869,NA,NA
"1574","Chlorostoma funebralis","Wara.D","past",NA,NA,25.8,NA,1.14132368474869,NA,NA
"1575","Chlorostoma funebralis","Wara.D","past",NA,NA,22.8,NA,1.14132368474869,NA,NA
"1576","Chlorostoma funebralis","Wara.D","past",NA,NA,24,NA,1.14132368474869,NA,NA
"1577","Chlorostoma funebralis","Wara.D","past",NA,NA,25.4,NA,1.14132368474869,NA,NA
"1578","Chlorostoma funebralis","Wara.D","past",NA,NA,23.2,NA,1.14132368474869,NA,NA
"1579","Chlorostoma funebralis","Wara.D","past",NA,NA,22.9,NA,1.14132368474869,NA,NA
"1580","Chlorostoma funebralis","Wara.D","past",NA,NA,23,NA,1.14132368474869,NA,NA
"1581","Chlorostoma funebralis","Wara.D","past",NA,NA,23.9,NA,1.14132368474869,NA,NA
"1582","Chlorostoma funebralis","Wara.D","past",NA,NA,23,NA,1.14132368474869,NA,NA
"1583","Chlorostoma funebralis","Wara.D","past",NA,NA,24.1,NA,1.14132368474869,NA,NA
"1584","Chlorostoma funebralis","Wara.D","past",NA,NA,23.3,NA,1.14132368474869,NA,NA
"1585","Chlorostoma funebralis","Wara.D","past",NA,NA,23.7,NA,1.14132368474869,NA,NA
"1586","Chlorostoma funebralis","Wara.D","past",NA,NA,24.8,NA,1.14132368474869,NA,NA
"1587","Chlorostoma funebralis","Wara.D","past",NA,NA,22.3,NA,1.14132368474869,NA,NA
"1588","Chlorostoma funebralis","Wara.D","past",NA,NA,24.4,NA,1.14132368474869,NA,NA
"1589","Chlorostoma funebralis","Wara.D","past",NA,NA,23.2,NA,1.14132368474869,NA,NA
"1590","Chlorostoma funebralis","Wara.D","past",NA,NA,22.7,NA,1.14132368474869,NA,NA
"1591","Chlorostoma funebralis","Wara.D","past",NA,NA,22.9,NA,1.14132368474869,NA,NA
"1592","Chlorostoma funebralis","Wara.D","past",NA,NA,23.8,NA,1.14132368474869,NA,NA
"1593","Chlorostoma funebralis","Wara.D","past",NA,NA,25.2,NA,1.14132368474869,NA,NA
"1594","Chlorostoma funebralis","Wara.D","past",NA,NA,25.4,NA,1.14132368474869,NA,NA
"1595","Chlorostoma funebralis","Wara.D","past",NA,NA,27.8,NA,1.14132368474869,NA,NA
"1596","Chlorostoma funebralis","Wara.D","past",NA,NA,24.6,NA,1.14132368474869,NA,NA
"1597","Chlorostoma funebralis","Wara.D","past",NA,NA,26,NA,1.14132368474869,NA,NA
"1598","Chlorostoma funebralis","Wara.D","past",NA,NA,26.7,NA,1.14132368474869,NA,NA
"1599","Chlorostoma funebralis","Wara.D","past",NA,NA,25.7,NA,1.14132368474869,NA,NA
"1600","Chlorostoma funebralis","Wara.D","past",NA,NA,25.1,NA,1.14132368474869,NA,NA
"1601","Chlorostoma funebralis","Wara.D","past",NA,NA,24.1,NA,1.14132368474869,NA,NA
"1602","Chlorostoma funebralis","Wara.D","past",NA,NA,27,NA,1.14132368474869,NA,NA
"1603","Chlorostoma funebralis","Wara.D","past",NA,NA,26.8,NA,1.14132368474869,NA,NA
"1604","Chlorostoma funebralis","Wara.D","past",NA,NA,25.9,NA,1.14132368474869,NA,NA
"1605","Chlorostoma funebralis","Wara.D","past",NA,NA,25.5,NA,1.14132368474869,NA,NA
"1606","Chlorostoma funebralis","Wara.D","past",NA,NA,26.6,NA,1.14132368474869,NA,NA
"1607","Chlorostoma funebralis","Wara.D","past",NA,NA,25.3,NA,1.14132368474869,NA,NA
"1608","Chlorostoma funebralis","Wara.D","past",NA,NA,26.1,NA,1.14132368474869,NA,NA
"1609","Chlorostoma funebralis","Wara.D","past",NA,NA,27.3,NA,1.14132368474869,NA,NA
"1610","Chlorostoma funebralis","Wara.D","past",NA,NA,26.5,NA,1.14132368474869,NA,NA
"1611","Chlorostoma funebralis","Wara.D","past",NA,NA,27,NA,1.14132368474869,NA,NA
"1612","Chlorostoma funebralis","Wara.D","past",NA,NA,25.4,NA,1.14132368474869,NA,NA
"1613","Chlorostoma funebralis","Wara.D","past",NA,NA,24.7,NA,1.14132368474869,NA,NA
"1614","Chlorostoma funebralis","Wara.D","past",NA,NA,25,NA,1.14132368474869,NA,NA
"1615","Chlorostoma funebralis","Wara.D","past",NA,NA,25,NA,1.14132368474869,NA,NA
"1616","Chlorostoma funebralis","Wara.D","past",NA,NA,26.3,NA,1.14132368474869,NA,NA
"1617","Chlorostoma funebralis","Wara.D","past",NA,NA,25,NA,1.14132368474869,NA,NA
"1618","Chlorostoma funebralis","Wara.D","past",NA,NA,26.1,NA,1.14132368474869,NA,NA
"1619","Chlorostoma funebralis","Wara.D","past",NA,NA,26.5,NA,1.14132368474869,NA,NA
"1620","Chlorostoma funebralis","Wara.D","past",NA,NA,27.2,NA,1.14132368474869,NA,NA
"1621","Chlorostoma funebralis","Wara.D","past",NA,NA,24.5,NA,1.14132368474869,NA,NA
"1622","Chlorostoma funebralis","Wara.D","past",NA,NA,27.2,NA,1.14132368474869,NA,NA
"1623","Chlorostoma funebralis","Wara.D","past",NA,NA,26.3,NA,1.14132368474869,NA,NA
"1624","Chlorostoma funebralis","Wara.D","past",NA,NA,29.4,NA,1.14132368474869,NA,NA
"1625","Chlorostoma funebralis","Wara.D","past",NA,NA,27.2,NA,1.14132368474869,NA,NA
"1626","Chlorostoma funebralis","Wara.D","past",NA,NA,26.7,NA,1.14132368474869,NA,NA
"1627","Chlorostoma funebralis","Wara.D","past",NA,NA,27.3,NA,1.14132368474869,NA,NA
"1628","Chlorostoma funebralis","Wara.D","past",NA,NA,30,NA,1.14132368474869,NA,NA
"1629","Chlorostoma funebralis","Wara.D","past",NA,NA,28.3,NA,1.14132368474869,NA,NA
"1630","Chlorostoma funebralis","Wara.D","past",NA,NA,27.9,NA,1.14132368474869,NA,NA
"1631","Chlorostoma funebralis","Wara.D","past",NA,NA,29.1,NA,1.14132368474869,NA,NA
"1632","Chlorostoma funebralis","Wara.D","past",NA,NA,29.5,NA,1.14132368474869,NA,NA
"1633","Chlorostoma funebralis","Wara.D","past",NA,NA,26,NA,1.14132368474869,NA,NA
"1634","Chlorostoma funebralis","Wara.D","past",NA,NA,29.5,NA,1.14132368474869,NA,NA
"1635","Chlorostoma funebralis","Wara.D","past",NA,NA,28.2,NA,1.14132368474869,NA,NA
"1636","Chlorostoma funebralis","Wara.D","past",NA,NA,29.9,NA,1.14132368474869,NA,NA
"1637","Chlorostoma funebralis","Wara.D","past",NA,NA,28.4,NA,1.14132368474869,NA,NA
